artist;song;energy_level;youtube_code
Gene Vincent;Blue Jean Bop;0.449;b07HVaUtHss
Gene Vincent;Pistol Packin' Mama;0.609;lnlJc7-bakM
Gene Vincent;She She Little Sheila;0.594;Pv6K3S4eG_o
Gene Vincent;I'm Goin' Home (To See My Baby);0.53;LW7kJXT2A6w
Gene Vincent;Be Bop;0.753;sQL_Bv8nbDo
Gene Vincent;Crazy Times;0.672;2xi8bYHOP8E
Gene Vincent;Good Golly, Miss Molly;0.903;Cay8irqtTnA
Gene Vincent;Wild Cat;0.487;vMTViSJSJgc
Gene Vincent;Where Have You Been All My Life? - Stereo;0.465;XrGVR491JM0
Genesis;Invisible Touch - 2007 Remaster;0.878;q5zAXDgAK2k
Genesis;Land of Confusion - 2007 Remaster;0.909;ZujuYiweht8
Genesis;That's All - 2007 Remaster;0.627;TE1p5LCTwL0
Genesis;I Can't Dance - 2007 Remaster;0.528;sNJVFloPIVA
Genesis;Follow You Follow Me - 2007 Remaster;0.715;DyDRXbP1MaY
Genesis;Jesus He Knows Me - 2007 Remaster;0.883;hBb6kkrnIhs
Genesis;Hold on My Heart - 2007 Remaster;0.365;V4pLqznEe3I
Genesis;Mama - 2007 Remaster;0.884;mCF2xW7lcKI
Genesis;In Too Deep - 2007 Remaster;0.435;PD1XDY4pZjE
Genesis;Firth of Fifth - New Stereo Mix;0.597;VZePgiiOrkY
Gentle Giant;Proclamation;0.427;jEFO_i8iUWY
Gentle Giant;Aspirations;0.127;d8tpBYUIvTk
Gentle Giant;Nothing At All;0.262;XqaLwwqgvc0
Gentle Giant;Giant;0.349;BqlJo8oar9A
Gentle Giant;Pantagruel's Nativity;0.355;ODWYJyJh6cg
Gentle Giant;Funny Ways;0.125;Oq4b3nMsyyE
Gentle Giant;The House, the Street, the Room - Steven Wilson Mix;0.434;BH6qx2ZZb5M
Gentle Giant;Playing the Game;0.407;b0E3nqEGmcw
Gentle Giant;Alucard;0.365;GQlB6bDKqjE
Gentle Giant;Think of Me with Kindness - Steven Wilson Mix;0.0504;uyGuKtYuMyE
George Benson;Nothing's Gonna Change My Love for You;0.614;Qy7z_oiN6nQ
George Benson;Give Me the Night;0.765;imYJpr09IgQ
George Benson;Breezin';0.752;14pitnJlcv4
George Benson;On Broadway;0.319;ok__l1Acuwg
George Benson;In Your Eyes;0.243;-DrXXMTH-BE
George Benson;Since I Fell For You;0.108;qRSoBGXkC80
George Benson;Love X Love;0.534;sr1qEOYsaok
George Benson;You Are the Love of My Life;0.446;eVCnlOoZEl0
George Benson;Turn Your Love Around;0.385;9tZWLRh3xmU
George Harrison;My Sweet Lord;0.704;8qJTJNfzvr8
George Harrison;Got My Mind Set On You - Remastered 2004;0.854;_71w4UA2Oxo
George Harrison;What Is Life;0.834;fiH9edd25Bc
George Harrison;Give Me Love (Give Me Peace On Earth);0.564;s-KAvPbO8JY
George Harrison;All Things Must Pass;0.56;pPTHem2iu0A
George Harrison;If Not For You;0.766;BU-RNjPxsXI
George Harrison;Got My Mind Set On You - Extended Version;0.814;Iop8-JFnVwQ
George Harrison;Love Comes To Everyone - Remastered 2004;0.679;lg78Yy7iCTk
George Harrison;I Live For You;0.446;fFDyXBU2fq8
George Harrison;I'd Have You Anytime;0.35;8mnDSI-fRp4
George Michael;Careless Whisper;0.629;QwMK8JVWkBE
George Michael;Faith - Remastered;0.48;rokWznSm1Fw
George Michael;Freedom! '90 - Remastered;0.852;FaEjDk3lgcI
George Michael;Don't Let The Sun Go Down On Me - Live At Wembley Arena / 1991;0.571;RsKqMNDoR4o
George Michael;Father Figure - Remastered;0.333;cT6y24Ddn0w
George Michael;Fastlove, Pt. 1;0.64;SHAQlFq6TFg
George Michael;I Knew You Were Waiting (For Me);0.837;fDxzQJaA228
George Michael;Don't Let the Sun Go Down on Me;0.551;RsKqMNDoR4o
George Michael;As;0.736;3V726_HShyY
George Michael;Jesus to a Child;0.415;zNBj4EV_hAo
George Strait;Check Yes Or No;0.538;NHxS8wlDngI
George Strait;Amarillo By Morning;0.354;wtVeDaZxAXo
George Strait;Write This Down;0.687;lAj-Q_W9AT4
George Strait;Carrying Your Love With Me;0.473;jH4YI1faPwU
George Strait;Every Little Honky Tonk Bar;0.83;pYw3pI5f8TQ
George Strait;Give It Away;0.651;akU0srKozdQ
George Strait;Blue Clear Sky;0.787;-kDotYBr8rc
George Strait;I Cross My Heart - Pure Country Soundtrack Version;0.432;B8a6mpMVhWQ
George Strait;All My Ex's Live In Texas;0.336;gAzcHe8K8G4
George Strait;Give It All We Got Tonight;0.642;_6PmdUE9HCw
George Thorogood;Bad To The Bone;0.727;dt_8aDOJvtM
George Thorogood;One Bourbon, One Scotch, One Beer;0.65;--AvCsh48bk
George Thorogood;Who Do You Love?;0.91;Ms6sf0XfQNc
George Thorogood;I Drink Alone;0.796;4E9ydw_aDMg
George Thorogood;Move It On Over;0.938;xk5YhTqtAeU
George Thorogood;Get A Haircut;0.78;su3HiXOjrfA
George Thorogood;Madison Blues;0.714;bPtRQaK--J0
George Thorogood;Delaware Slide;0.818;2lqwbeULlzc
George Thorogood;Ride On Josephine;0.724;PGFlR6Swn70
George Thorogood;Gear Jammer;0.932;0U-ermF-tQA
Georgie Fame;The Ballad of Bonnie & Clyde;0.467;cONe-suGgP0
Georgie Fame;Somebody Stole My Thunder;0.685;q_xiKOZ9Kx0
Georgie Fame;Sunny;0.456;jbKzah2ndPI
Georgie Fame;I Almost Lost My Mind;0.0591;siLB7-kGcy8
Georgie Fame;Sitting In The Park;0.493;DTJjbYxBH7w
Georgie Fame;Get On With The Show;0.65;nY49RssfFAA
Georgie Fame;Rosetta;0.663;AB3fncWyVN4
Georgie Fame;Peaceful;0.558;7fspvFztR8I
Georgie Fame;Georgia On My Mind;0.381;Xg9TUPFDNBQ
Georgie Fame;City Home;0.196;gYpuIGwgTRQ
Ghostface Killah;New World;0.627;jGHiKGCy4z8
Ghostface Killah;Iron Maiden;0.725;6gmQZtfx51k
Ghostface Killah;Sour Soul;0.684;cctXvjTMCBo
Ghostface Killah;Fish (feat. Raekwon & Cappadonna);0.723;hhWsPmepR_0
Ghostface Killah;Back Like That;0.663;3zUDcdH3OI4
Ghostface Killah;Six Degrees;0.687;yA-ee9M_jhE
Ghostface Killah;Ray Gun;0.758;6YW_RqTuZMw
Ghostface Killah;Me Denny & Darryl;0.679;MUt3rqgwdfY
Ghostface Killah;Winter Warz;0.747;Bj7RUa1GSJ8
Ghostface Killah;All That I Got Is You;0.692;bhTBKzfvKUg
Ginger Baker;Ginger's Solo;0.714;cSdGU6ZcDQg
Ginger Baker;Brain Damage;0.776;-KVpTpFvyhE
Ginger Baker;Ginger Spice;0.43;PphC5h10Q_A
Ginger Baker;Lonely Boy;0.935;1YcagcGI-eg
Ginger Baker;Ginger & Abass I - Live;0.769;RPk2HuDHzlI
Ginger Baker;Interlock;0.902;eCzjnE5dmts
Ginger Baker;Sokoto;0.869;mCBUo6Sf9BI
Ginger Baker;Twelve and More Blues;0.308;6DKiOf9dUT8
Ginger Baker;Footprints;0.321;sZp9SSDwKeE
Ginger Baker;Ginger & Abass II - African Time - Live;0.782;RPk2HuDHzlI
Glen Campbell;Southern Nights;0.937;7wOUFo4Lwf8
Glen Campbell;Wichita Lineman - Remastered 2001;0.392;Q8P_xTBpAcY
Glen Campbell;Rhinestone Cowboy;0.692;8kAU3B9Pi_U
Glen Campbell;Gentle On My Mind - Remastered 2001;0.415;mfMnNqn-hKg
Glen Campbell;By The Time I Get To Phoenix - Remastered 2001;0.336;MkDKT0ngkFs
Glen Campbell;Galveston - Remastered 2001;0.52;HhKZLhxFFUY
Glen Campbell;Yesterday, When I Was Young;0.486;og8dVo2WY1U
Glen Campbell;Try A Little Kindness;0.666;JX7NNMKBPsw
Gong;Welcome To Jamrock;0.658;_GZlJGERbvE
Gong;Love With A Quality;0.752;jAUtAqoL1dU
Gong;Medication;0.562;9PukqhfMxfc
Gong;Make It Bun Dem;0.881;BGpzGu9Yp6Y
Gong;Road To Zion;0.704;AkXVBRV1vWo
Gong;Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix;0.585;XIe98Qk-7sE
Gong;Living It Up;0.687;8XN8h3JHmHw
Gong;So Am I (feat. Damian Marley & Skrillex);0.791;aaWcbMP_gU8
Gong;Pimpa's Paradise;0.842;TtKCr4BoQpA
Gong;Beautiful;0.873;IBGYRtVqVSM
Grace Jones;La vie en rose;0.474;YEM8TspcCBY
Grace Jones;Libertango;0.638;nIN3IE3DHqc
Grace Jones;My Jamaican Guy;0.909;0LTzVPCFSY8
Grace Jones;Slave To The Rhythm - Hot Blooded Version;0.842;4BGfgpsul1k
Grace Jones;Pull Up To The Bumper;0.804;Tc1IphRx1pk
Grace Jones;Slave To The Rhythm;0.612;Z0XLzIswI2s
Grace Jones;I've Seen That Face Before (Libertango);0.392;nIN3IE3DHqc
Grace Jones;I Need A Man;0.588;Ud4iHB1-gW4
Grace Jones;Victor Should Have Been A Jazz Musician;0.412;Nh1I-bZcJLQ
Graham Parker;Protection;0.658;GOGLpwHW1GI
Graham Parker;Local Girls - Digitally Remastered 1996;0.859;zapFcaS8xtM
Graham Parker;I'm Gonna Tear Your Playhouse Down;0.661;RPMosjnAsgI
Graham Parker;Break Them Down;0.721;2T7jFjOMxG0
Graham Parker;Nobody Hurts You;0.689;TrIGU0YlpnQ
Graham Parker;I Discovered America;0.86;lJiG2sK4AGc
Graham Parker;Wake Up (Next to You);0.477;pxGdQNh4YWY
Graham Parker;You Can't Be Too Strong - Digitally Remastered 1996;0.269;3fsFy3M5jg0
Graham Parker;What Do You Like?;0.53;WkeR7-RPal4
Graham Parker;Stupefaction;0.845;GPFOU-GWIEQ
Grand Funk Railroad;Some Kind Of Wonderful - Remastered 1999;0.691;kSyjtOnxdDw
Grand Funk Railroad;We're An American Band - Remastered 2002;0.89;QxNXFNCTr2I
Grand Funk Railroad;I'm Your Captain/Closer To Home - Remastered;0.583;mmG1sjsv8fo
Grand Funk Railroad;The Loco-Motion - Remastered 2002;0.933;FULmAxNS4hk
Grand Funk Railroad;Inside Looking Out - Remastered;0.797;iZSfgujKTWY
Grand Funk Railroad;Sin's A Good Man's Brother - Remastered;0.726;vPdKSlQOBYE
Grand Funk Railroad;Bad Time - Remastered 2002;0.927;SwEUXNS-k2s
Grand Funk Railroad;People, Let's Stop The War - Remastered;0.818;zTtVaeCN3JU
Grand Funk Railroad;Heartbreaker - Remastered 2002;0.663;jQ6u4zTtCJM
Grand Funk Railroad;Footstompin' Music - Remastered 2002;0.868;JDGAENmjt6o
Gregory Isaacs;Night Nurse;0.366;K6oYyG0KcvQ
Gregory Isaacs;Cool Down The Pace;0.299;K-XmNm0inyM
Gregory Isaacs;Babylon Too Rough;0.464;kU959L4fLO0
Gregory Isaacs;Too Late - 7" Mix;0.484;cBkdMXlINJ4
Gregory Isaacs;Stranger In Town;0.354;nxF9C_D5-lg
Gregory Isaacs;House Of The Rising Sun;0.217;7kFt4wICRhY
Gregory Isaacs;Material Man;0.313;ujPdwbBsAVI
Gregory Isaacs;Rock On;0.372;Kizs5JgdtsI
Gregory Isaacs;Hot Stepper;0.322;WJ4UkBZfRYk
Gregory Isaacs;Sad To Know (You're Leaving);0.348;wgEPArPkAqw
Gregory Porter;Liquid Spirit - Claptone Remix;0.609;iWiilOH4cQE
Gregory Porter;L-O-V-E;0.279;Z6kXEgvKvhA
Gregory Porter;The Girl From Ipanema;0.382;8i85NquC2XQ
Gregory Porter;Holding On;0.33;OlwceBF-2T4
Gregory Porter;Smile;0.212;B1TJp73shl8
Gregory Porter;But Beautiful;0.0693;uaInaSVEhnc
Gregory Porter;Hey Laura;0.271;ZWUAKq-reLQ
Gregory Porter;Make Someone Happy;0.265;oIP3Kaz9jhk
Gregory Porter;Don’t Lose Your Steam;0.726;EEZyB4Bxrxg
Gregory Porter;Liquid Spirit - Claptone Remix / Full Vocal Version;0.646;vRQu4EbfFH8
Guns Roses;Sweet Child O' Mine;0.952;1w7OgIMMRc4
Guns Roses;November Rain;0.641;8SbUC-UaAxE
Guns Roses;Welcome To The Jungle;0.987;o1tj2zJ2Wvg
Guns Roses;Paradise City;0.98;Rbm6GXllBiw
Guns Roses;Knockin' On Heaven's Door;0.739;f8OHybVhQwc
Guns Roses;Don't Cry (Original);0.59;zRIbf6JqkNc
Guns Roses;Civil War;0.787;isCh4kCeNYU
Guns Roses;Live And Let Die;0.777;6D9vAItORgE
Guns Roses;Patience;0.297;ErvgV4P6Fzc
Guns Roses;You Could Be Mine;0.985;0USm2TE7eNU
Gwen Stefani;Hollaback Girl;0.918;Kgjkth6BRRY
Gwen Stefani;The Sweet Escape;0.765;O0lf_fE3HwA
Gwen Stefani;Move Your Feet / D.A.N.C.E. / It's A Sunshine Day;0.82;v246akBoePQ
Gwen Stefani;Hair Up;0.58;d7CrtygGlQ4
Gwen Stefani;CAN'T STOP THE FEELING! - Film Version;0.82;YxRothF-QE4
Gwen Stefani;Rich Girl;0.747;9rlNpWYQunY
Gwen Stefani;I'm Coming Out / Mo' Money Mo' Problems;0.91;dHrLJ3mEiog
Gwen Stefani;Cool;0.726;TGwZ7MNtBFU
Gwen Stefani;You Make It Feel Like Christmas (feat. Blake Shelton);0.87;3ZT9_H4-hbM
Gwen Stefani;What U Workin' With?;0.626;gd4EJWNQL4Q
Hank Williams;Hey, Good Lookin';0.327;bjCoKslQOEs
Hank Williams;I'm So Lonesome I Could Cry;0.271;4WXYjm74WFI
Hank Williams;Jambalaya (On The Bayou);0.26;nG7-tsqDRYE
Hank Williams;Your Cheatin' Heart;0.219;Jg2oR91_r5I
Hank Williams;Lovesick Blues - Show 9;0.35;EpN7_VNvbgU
Hank Williams;There's A Tear In My Beer;0.672;O5ksJz0BMlM
Hank Williams;I Saw The Light - Single Version;0.265;I6gxX7pbPgs
Hank Williams;Settin' The Woods On Fire;0.251;F3hzYRVAkUs
Hank Williams;Cold, Cold Heart;0.134;cQmzp-NA5PM
Hank Williams;Alone And Forsaken;0.162;V8mO6JVAShw
Heart;Barracuda;0.691;PeMvMNpvB5M
Heart;Alone;0.452;1Cw1ng75KP0
Heart;Crazy On You;0.459;OZuW6BH_Vak
Heart;All I Wanna Do Is Make Love To You;0.746;OAfxs0IDeMs
Heart;These Dreams;0.532;41P8UxneDJE
Heart;What About Love?;0.631;KE5GGMhmo-M
Heart;Magic Man;0.444;3vlAdMeZSfw
Heart;Stairway to Heaven (Live At The Kennedy Center Honors);0.508;LFxOaDeJmXk
Heart;Never;0.768;zWzy5q_M5Ho
Heart;Straight On;0.416;IeEA9yuZ2G8
Heaven 17;Temptation - Extended Mix / 2012 Remaster;0.766;rLTeZBmKuF8
Heaven 17;Let Me Go;0.783;pJrU9RIurFE
Heaven 17;Penthouse And Pavement - Remastered 2006;0.667;XV502Rw0Fqg
Heaven 17;(We Don't Need This) Fascist Groove Thang - Remastered 2006;0.931;Q49BjlSOCGE
Heaven 17;Let Me Go - 12'' Extended Version / Remastered 2006;0.731;Hzy2cW2oUQ4
Heaven 17;Come Live With Me - Remastered 2006;0.691;kH7VVu-ZIHM
Heaven 17;Temptation;0.884;xWwtMrDX2o8
Heaven 17;Let's All Make A Bomb - 2006 Digital Remaster;0.728;I57YbiJ7x2w
Heaven 17;With This Ring Let Me Go - Radio Edit;0.957;OJ8W8DNlOcs
Heaven 17;Crushed By The Wheels Of Industry - Remastered 2006;0.728;Jv17UTYzPco
Helmet;Unsung;0.807;jBfygUiS50g
Helmet;Milquetoast;0.812;lEnMb4m9lu0
Helmet;Crashing Foreign Cars;0.97;IfiL_xC1ekE
Helmet;In The Meantime;0.862;9346rQ1d8ik
Helmet;Wilma's Rainbow;0.876;k3a8Ow-DoAw
Helmet;Just Another Victim;0.834;YhTffL5-9d4
Helmet;Milktoast;0.87;lEnMb4m9lu0
Helmet;Biscuits For Smut;0.914;gWdCX9FXx5Y
Helmet;Iron Head;0.902;HvVj4p9p3qg
Helmet;I Know;0.841;2jueWz9Vwc4
Herbie Hancock;Cantaloupe Island - Remastered 1999 / Rudy Van Gelder Edition;0.583;otFVFLtRF_s
Herbie Hancock;Watermelon Man;0.414;4bjPlBC4h_8
Herbie Hancock;Doin' It;0.882;Eq7wSIDjAes
Herbie Hancock;Chameleon;0.672;UbkqE4fpvdI
Herbie Hancock;Rockit;0.951;GHhD4PD75zY
Herbie Hancock;Maiden Voyage - Remastered 1999/Rudy Van Gelder Edition;0.459;EWC5x9G45yo
Herbie Hancock;Tell Me a Bedtime Story;0.527;tGxgeuJoCxY
Herbie Hancock;Watermelon Man - Remastered 2007;0.526;efMp9FJCXzg
Herbie Hancock;I Thought It Was You;0.787;uU7ZCUGnROk
Herbie Hancock;Alone And I - Remastered 2007;0.0681;uH81nun8K3g
Hoobastank;The Reason;0.671;fV4DiAyExN0
Hoobastank;Crawling In The Dark;0.915;bOHxtOLfvIo
Hoobastank;Out Of Control;0.973;E17HnEMloDc
Hoobastank;The Reason - Acoustic;0.479;P7El8a9ox7M
Hoobastank;Same Direction;0.988;c_UOL1-weMc
Hoobastank;Running Away;0.801;kxwsu8JfvVU
Hoobastank;Force Feed Me;0.916;f0h1CJj14Kk
Hoobastank;Remember Me;0.938;96pLgLuwNOI
Hoobastank;This Is Gonna Hurt;0.936;egA-YmTpIa8
Hoobastank;Inside Of You;0.871;WcSZ7deAHbw
Howlin Wolf;Smokestack Lightnin';0.342;9Ri7TcukAJ8
Howlin Wolf;Spoonful;0.376;s0aIjyX7vwI
Howlin Wolf;Moanin' At Midnight;0.507;41yAXmyqnHQ
Howlin Wolf;How Many More Years;0.642;OpKB6OZ_B4c
Howlin Wolf;Little Red Rooster;0.185;_CRdD2-8kUY
Howlin Wolf;Back Door Man;0.592;aVIA1n5ng4Y
Howlin Wolf;Killing Floor;0.62;EGIE28q3fEA
Howlin Wolf;Wang Dang Doodle;0.653;y4b-vwuzjBM
Howlin Wolf;Evil (Is Going On);0.256;osnDVXlhxPw
Howlin Wolf;Sitting On Top Of The World;0.539;qexY8RlFtII
Hoyt Axton;Oh I'm A Good Old Rebel;0.156;fT50xE1TMIo
Hoyt Axton;Yellow Rose of Texas;0.119;xoPQqPJ7fbQ
Hoyt Axton;Boney Fingers - Live;0.411;3Wjr3jdc0hg
Hoyt Axton;Greenback Dollar;0.394;MfqgSEciqCM
Hoyt Axton;Cocaine;0.221;50SABnPstMs
Hoyt Axton;Snowblind Friend;0.258;XmKjNGhg6zg
Hoyt Axton;Evangelina;0.689;t43JCQbqOVI
Hoyt Axton;Thunder 'N Lightnin';0.521;tmbXQkoqUnQ
Hoyt Axton;On the Natural;0.642;RIx3R2mhWHI
Hoyt Axton;Five Hundred Miles;0.0705;t1P7snjxNp4
Huey Lewis The News;The Power Of Love;0.829;KCkgYhtz64U
Huey Lewis The News;Hip To Be Square;0.779;LB5YkmjalDg
Huey Lewis The News;Stuck With You;0.544;J08ZwySCoJ8
Huey Lewis The News;Back In Time;0.835;ujJFfAUY3D4
Huey Lewis The News;Do You Believe In Love;0.636;BzIbyDbmsyg
Huey Lewis The News;The Heart Of Rock And Roll;0.764;M7JVlpm0eRs
Huey Lewis The News;I Want A New Drug;0.897;N6uEMOeDZsA
Huey Lewis The News;If This Is It;0.67;AaTQAaJWW54
Huey Lewis The News;Workin For A Livin;0.757;lcIK3akktLU
Huey Lewis The News;Heart And Soul;0.801;8TdaXhpjHws
The Human League;Don't You Want Me;0.738;uPudE8nDog0
The Human League;Human - Remastered;0.528;HK_ON1UuqvI
The Human League;Love Action (I Believe In Love);0.588;1M8a8ox_QeM
The Human League;Together In Electric Dreams;0.611;PE1lzqJCeJ0
The Human League;The Lebanon;0.753;TH-_bsCwdRw
The Human League;(Keep Feeling) Fascination - Remastered;0.609;FZ4qNVKlIgA
The Human League;Mirror Man;0.615;MMu1T_Tg5Fw
The Human League;Being Boiled - Fast Version / 2003 Digital Remaster;0.755;kQvVVkzU_7U
The Human League;Human;0.572;s1ysoohV_zA
The Human League;The Things That Dreams Are Made Of - Remaster 2002;0.507;hwW0pUr-Yv0
Humble Pie;30 Days In The Hole;0.491;sdXjm8pZMws
Humble Pie;Get Down To It;0.815;cvBgoKdD3LM
Humble Pie;Black Coffee;0.403;2tNoSmlnxwQ
Humble Pie;Live With Me;0.554;ZLBZG1mz4cs
Humble Pie;Hot 'N' Nasty;0.407;uvwcnsydkks
Humble Pie;I Believe To My Soul;0.63;PYmoMY8qDNI
Humble Pie;I Don't Need No Doctor;0.897;0lxyRjzXvxo
Humble Pie;The Fixer;0.44;u3XWfYu4Ctg
Humble Pie;I'm Ready;0.678;Fdh7Q5FHwgE
Humble Pie;Honky Tonk Women;0.917;f8h0u2lhsVI
INXS;Need You Tonight;0.723;PrZZfaDp02o
INXS;Never Tear Us Apart;0.686;yyZU4iNRdsM
INXS;New Sensation;0.967;iV-QGQVZv0k
INXS;Beautiful Girl;0.666;aH986VE47M8
INXS;Don't Change;0.883;sLm3Khusq_8
INXS;Original Sin;0.629;PTULqzrhBWA
INXS;Suicide Blonde;0.97;psDTiUV0PNI
INXS;Mystify;0.855;26ELh7P2ZtA
INXS;By My Side;0.643;2CXUcihuVJc
INXS;Devil Inside;0.784;hv_zJrO_ptk
Ice Cube;It Was A Good Day;0.748;h4UqMyldS7Q
Ice Cube;You Know How We Do It - Remastered;0.52;WN_IARabvNo
Ice Cube;Check Yo Self - Remix;0.735;JH7bJkG7EEA
Ice Cube;No Vaseline;0.959;bvRc7pwnt0U
Ice Cube;Ain't Got No Haters (feat. Too Short);0.925;nCkblLhs0-4
Ice Cube;Why We Thugs;0.59;q0TdCbifXWo
Ice Cube;You Can Do It;0.837;6auk1TkGtVQ
Ice Cube;Go To Church;0.756;qzWTh2CbOkE
Ice Cube;Arrest The President;0.85;y9oUnC8JtXY
Ice Cube;Hello;0.631;jK5FOyMhDOY
Iggy Pop;The Passenger;0.898;hLhN__oEHaw
Iggy Pop;Lust For Life;0.97;jQvUBf5l7Vw
Iggy Pop;Real Wild Child (Wild One);0.842;def3ob2h-1s
Iggy Pop;Candy;0.585;6bLOjmY--TA
Iggy Pop;Loves Missing;0.568;7bgndW7enwE
Iggy Pop;Nightclubbing;0.616;G3OaMZojJRg
Iggy Pop;James Bond;0.538;mw6NKf95VWA
Iggy Pop;In The Deathcar;0.583;_Zv_lBLU5Vo
Iggy Pop;Sonali;0.48;-wHvXn2SDKk
Iggy Pop;Free;0.313;N90ehzE_GLQ
Imagine Dragons;Believer;0.78;7wtfhZwyrcc
Imagine Dragons;Thunder;0.822;fKopy74weus
Imagine Dragons;Natural;0.611;0I647GU3Jsc
Imagine Dragons;Bad Liar;0.637;I-QfPUz1es8
Imagine Dragons;Whatever It Takes;0.655;gOsM-DYAEhY
Imagine Dragons;Demons;0.71;mWRsgZuwf_8
Imagine Dragons;Birds;0.517;vOXZkm9p_zY
Imagine Dragons;Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors);0.786;-59jGD4WrmE
Imagine Dragons;Radioactive;0.784;ktvTqknDobU
Imagine Dragons;Born To Be Yours;0.688;mOFvJVroAJE
Iron Maiden;The Trooper - 2015 Remaster;0.908;mzhrVAUQ3gY
Iron Maiden;Run to the Hills - 2015 Remaster;0.943;Kcau_qejO9o
Iron Maiden;Fear of the Dark - 2015 Remaster;0.866;bePCRKGUwAY
Iron Maiden;The Number of the Beast - 2015 Remaster;0.89;iQ5JAxPqum0
Iron Maiden;Hallowed Be Thy Name - 2015 Remaster;0.882;HAQQUDbuudY
Iron Maiden;2 Minutes to Midnight - 2015 Remaster;0.97;xpCQE5jP538
Iron Maiden;Wasted Years - 2015 Remaster;0.959;ht6xAMil8oU
Iron Maiden;Aces High - 2015 Remaster;0.936;HukVeVBva2k
Iron Maiden;Wasting Love - 2015 Remaster;0.667;SbWeP7KkeCU
Iron Maiden;The Wicker Man - 2015 Remaster;0.98;GD_G-7_A35Y
Isaac Hayes;Theme From Shaft - Album - Remastered;0.715;uNJKmf6KTcU
Isaac Hayes;Hung Up On My Baby;0.683;naQqRnN9K9E
Isaac Hayes;Walk On By;0.604;iqR4CZj0mJQ
Isaac Hayes;Run Fay Run;0.842;2mPOR-Eb87o
Isaac Hayes;Medley: Ike's Rap II / Help Me Love;0.314;epABdZcgI_I
Isaac Hayes;Theme From "Shaft";0.684;Q429AOpL_ds
Isaac Hayes;Hyperbolicsyllablecsesquedalymistic - Album - Remaster;0.491;FCzElCx_LK8
Isaac Hayes;Hung Up On My Baby - Extended Jam;0.871;O5iqPT8f0i0
Isaac Hayes;Do Your Thing;0.426;BvhemkjheSw
The Isley Brothers;This Old Heart Of Mine (Is Weak For You);0.597;zicWA-u7TQ8
The Isley Brothers;Shout, Pts. 1 & 2;0.866;DPVf01jXL7M
The Isley Brothers;It's Your Thing;0.67;Tqc_EhmL8-E
The Isley Brothers;Love the One You're With;0.78;bFaT0BI9eJ0
The Isley Brothers;Between the Sheets;0.377;-7KuJZanjCY
The Isley Brothers;Twist And Shout;0.811;cTaqn8_gMR0
The Isley Brothers;Summer Breeze, Pts. 1 & 2;0.629;Vm1fBzWoPFw
The Isley Brothers;Harvest for the World, Pt. 1 - Single Version;0.585;70dYBqXEF0E
The Isley Brothers;That Lady, Pts. 1 & 2;0.769;S1Mvy3E8P2U
The Isley Brothers;For the Love of You, Pts. 1 & 2;0.374;23W3wqAvsLg
J.J. Cale;After Midnight;0.32;j81Vx-0uM0k
J.J. Cale;Cocaine;0.411;KWmD_HcOcfU
J.J. Cale;Call Me The Breeze;0.405;l8uk7vlk0sE
J.J. Cale;Don't Go To Strangers;0.198;kknUQUdvYnc
J.J. Cale;Magnolia;0.164;O8WzDO_hj8A
J.J. Cale;Travelin' Light;0.459;k3mrpVwpeFY
J.J. Cale;Cherry;0.216;jGxBWluon84
J.J. Cale;Danger;0.765;ourXu78RrCs
J.J. Cale;Ride Me High;0.517;OmCNMk2BpNc
J.J. Cale;Heads in Georgia;0.458;0x3lpj0AmjI
Jack Bruce;Into Money;0.842;FUN5NBntMYg
Jack Bruce;Theme For An Imaginary Western;0.565;eszCRHkI9zA
Jack Bruce;Seven Moons;0.679;5GrALCfxrSo
Jack Bruce;Never Tell Your Mother She's Out Of Tune;0.842;DnO1UDqsvjI
Jack Bruce;Born To Be Blue;0.0855;JHY8WYfzZgE
Jack Bruce;Rope Ladder To The Moon;0.546;lJ-P4Yb73-o
Jack Bruce;Tickets To Waterfalls;0.666;6MQ2QXpgBlA
Jack Bruce;Sunshine of Your Love;0.836;EqtcF5iKryc
Jack Bruce;Weird Of Hermiston;0.686;kFoq44BzNJo
Jack Bruce;Statues;0.306;BroT82QgXNI
Jack Johnson;Better Together;0.347;RfoqELZWcp8
Jack Johnson;Banana Pancakes;0.398;OkyrIRyrRdY
Jack Johnson;Upside Down;0.648;dqUdI4AIDF0
Jack Johnson;Sitting, Waiting, Wishing;0.559;IhTvifGShw4
Jack Johnson;Sunsets For Somebody Else;0.229;bXiPDy4VQLY
Jack Johnson;I Got You;0.406;dBWFUVq85gs
Jack Johnson;My Mind Is For Sale;0.682;Q3REipDpxNQ
Jack Johnson;Imagine;0.179;MHCPfs6EGCA
Jack Johnson;Do You Remember;0.291;9HEGXRqaod8
Jack Johnson;Flake;0.654;1Fa_MLOQyMI
Jackson 5;I Want You Back;0.543;DGDyAb6pePo
Jackson 5;I'll Be There;0.515;VzLzUqdGBNo
Jackson 5;ABC;0.689;ho7796-au8U
Jackson 5;Who's Lovin' You;0.413;J2xc8xZ0tV0
Jackson 5;Santa Claus Is Coming To Town;0.564;gmUW2pVAopc
Jackson 5;I Saw Mommy Kissing Santa Claus;0.585;PITCmngiMfA
