The Doors;Love Her Madly;0.587;SLdvnQD_eio
The Doors;L.A. Woman;0.731;JskztPPSJwY
The Doors;Hello, I Love You;0.554;8f1z-nHvt3c
The Doors;Love Me Two Times;0.698;MsP6EKAzEjI
Dr Dre;Still D.R.E.;0.774;_CL6n0FJZpk
Dr Dre;The Next Episode;0.906;QZXc39hT8t4
Dr Dre;Forgot About Dre;0.731;QFcv5Ma8u8k
Dr Dre;I Need A Doctor;0.934;VA770wpLX-Q
Dr Dre;What's The Difference;0.825;NuKP3CeFDJA
Dr Dre;Xxplosive;0.882;QagknwNl6Q4
Dr Dre;Kush - Main;0.872;BuJDaOVz2qY
Dr Dre;Keep Their Heads Ringin';0.785;6env8BPEH-M
Dr Dre;Fuck You;0.567;bQVTyBPJbN4
Dr Dre;The Watcher;0.49;c8uVDRt2Os4
Drake;Money In The Grave (Drake ft. Rick Ross);0.502;_xaininqyEE
Drake;God's Plan;0.449;xpVfcZ0ZcFM
Drake;In My Feelings;0.626;DRS_PpOrUZ4
Drake;Behind Barz - Bonus;0.554;oEq5pdYOBu0
Drake;Nonstop;0.412;lJTRVX9R5EA
Drake;Nice For What;0.909;U9BwWKXjVaI
Drake;One Dance;0.61;iAbnEUA0wpA
Drake;Yes Indeed;0.346;AbEHRrq7xwU
Drake;Look Alive (feat. Drake);0.581;NV-3s2wwC8c
Drake;Passionfruit;0.459;COz9lDCFHjw
Duke Ellington;In A Sentimental Mood;0.305;sCQfTNOC5aE
Duke Ellington;My Little Brown Book;0.187;_J0ZpJMQjDo
Duke Ellington;Haupe;0.0187;ZuRl-E7cUug
Duke Ellington;Take the "A" Train;0.318;cb2w2m1JmCY
Duke Ellington;Jack the Bear;0.28;qKD-1YvFjkk
Duke Ellington;Take The Coltrane;0.631;YN_cAErPe0o
Duke Ellington;The Single Petal Of A Rose - The Queen's Suite;0.0271;QOA_BazyGPA
Duke Ellington;Azalea;0.113;xLt18wjcfkI
Duke Ellington;Jeep's Blues;0.173;ecfNnzjmboI
Duke Ellington;Mood Indigo - 1990 Remaster;0.0955;aN6usjgA61M
Dusty Springfield   ;Son of a Preacher Man;0.498;DjydOI4MEIw
Dusty Springfield   ;Spooky (Single Version);0.47;f7QzxYAjgNc
Dusty Springfield   ;I Only Want To Be With You;0.684;CL7t22rypew
Dusty Springfield   ;Take Another Little Piece Of My Heart;0.748;CIaPiw4p234
Dusty Springfield   ;You Don't Have To Say You Love Me;0.517;mn0j3wUT0vs
Dusty Springfield   ;The Look Of Love;0.298;Tf1d65OHYXo
Dusty Springfield   ;In Private;0.697;k1z5DZEse3I
Dusty Springfield   ;Wishin' And Hopin';0.374;gAdTsAKvVTU
Dusty Springfield   ;If You Go Away;0.24;wyCVxPEPx5Y
Dusty Springfield   ;The Windmills of Your Mind;0.276;sTpz2KSFzWs
EELS;I Need Some Sleep;0.307;2hP-GMsBF9w
EELS;That Look You Give That Guy;0.517;NQwsiIlIfH8
EELS;Novocaine For The Soul;0.725;V2yy141q8HQ
EELS;My Beloved Monster;0.278;sML9NFeFAwU
EELS;Mr. E's Beautiful Blues;0.682;Q48BsNaz_YM
EELS;Fresh Feeling;0.727;O_m-5ij0WZ8
EELS;I Like Birds;0.677;JwJr9Rniofc
EELS;The Deconstruction;0.537;59Au8TUVakg
EELS;Susan's House;0.45;lC3MH-U6yDk
EELS;Last Stop: This Town;0.734;0TfqbuTBqX8
EPMD;Da Joint;0.598;pEbGLE5EVP0
EPMD;You Gots To Chill;0.814;APMJNyaDC78
EPMD;Symphony 2000;0.792;xp09snLms5E
EPMD;Strictly Business;0.895;WE2vEtsc2io
EPMD;So Wat Cha Sayin';0.701;6Wwh8WHnBWE
EPMD;For The People;0.793;w2lmwvV8xmE
EPMD;Headbanger;0.892;Um1S-C0zUQo
EPMD;Let The Funk Flow;0.912;NgwjTns3Nuo
EPMD;I'm Housin';0.879;_eLDzovFa70
EPMD;It's My Thing;0.709;ULHi3GeLiC4
Eagles;Hotel California - 2013 Remaster;0.508;EqPtz5qN7HM
Eagles;Take It Easy - 2013 Remaster;0.67;Ci2p97p5NVg
Eagles;Life in the Fast Lane - 2013 Remaster;0.755;4tcXblWojdM
Eagles;Hotel California - Live at The Forum, Los Angeles, CA, 10/20-22/1976;0.665;GjlvB1sJ6yk
Eagles;One of These Nights - 2013 Remaster;0.606;ESc2Tq2HzhQ
Eagles;Desperado (2013 Remaster);0.224;3-bwXhts8Zg
Eagles;Lyin' Eyes - 2013 Remaster;0.673;0q7kAVk66m4
Eagles;Peaceful Easy Feeling - Eagles 2013 Remaster;0.634;VLmmFq4vrLY
Eagles;New Kid in Town - 2013 Remaster;0.425;-Pa5nqYXEnY
Eagles;Take It to the Limit - 2013 Remaster;0.423;bhowXKEjjZ8
Eagles Of Death Metal;Miss Alissa;0.991;_Yr1-BBMaMA
Eagles Of Death Metal;Wannabe In L.A;0.95;TtIusq_qZ3Q
